"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"c2mn8u17qn","environmental","Do you think the environmental cost of commercial air travel is justified?","Yes","No",0,0,0,"Los Angeles International Airport emits approximately 19,000 tons of carbon dioxide a month. The roughly 33,000 planes that fly in and out of the airport each month release about 800,000 tons of carbon dioxide.","Discover Magazine","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.475Z","2016-07-14T01:37:41.475Z"
"c2p0w5w1wb","healthandsafety","Do you think men or women make up the majority of motorcycle related injuries?","men","women",0,0,0,"","","","2016-07-14T01:38:02.640Z","2016-07-14T01:38:02.640Z"
"c5ad7plmj9","environmental","Do you think global warming is a real problem?","Yes","No",0,0,0,"","","","2016-07-14T01:37:46.059Z","2016-07-14T01:37:46.059Z"
"c5ekhi8ear","recreational","Have you ever done cocaine?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.764Z","2016-07-14T01:38:03.764Z"
"c6j0kgxbqa","financial","Does it bother you that white people on average have a net worth 9 times that of people of color?","Yes","No",0,0,0,"According to Debt.com, white households have 9 times more net worth than households of color. The average white household net worth is $110,637. The average household of color net worth is $12,377.","Debt.com","https://www.debt.com/solutions/money-management/facts-and-stats/personal-finance-statistics/","2016-07-14T00:46:27.801Z","2016-07-14T00:46:27.801Z"
"c6vobsrblq","recreational","Do you think football is safe?","Yes","No",0,0,0,"","","","2016-07-14T01:38:06.662Z","2016-07-14T01:38:06.662Z"
"c8gelksq2k","financial","Do you think you should make a down payment of 20% to purchase a home?","Yes","No",0,0,0,"RealtyTrac estimates that about 30% of all homebuyers put down 3% or less on the cost of the home.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-07-14T01:37:54.002Z","2016-07-14T01:37:54.002Z"
"c8njm6vkl3","healthandsafety","Do you think drowning deaths are more likely to occur when it is warmer outside?","Yes","No",0,0,0,"According to Plos One, there is a 67% rise in men's drowning risk when it's 86 degrees Fahrenheit outside or hotter.","","","2016-07-14T01:38:01.407Z","2016-07-14T01:38:01.407Z"
"c9t97fwa0d","socialandpolitical","Do you have children?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.622Z","2016-07-14T01:38:09.622Z"
"caju30adrt","socialandpolitical","Do you have an adopted brother or sister?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.667Z","2016-07-14T01:38:09.667Z"
"cb7piwgrqb","environmental","Do you think the United States is among the top 10 countries generating ocean garbage?","Yes","No",0,0,0,"Of the countries generating the greatest amount of ocean-bound trash, China is first. The United States is 20th.","National Geographic","http://news.nationalgeographic.com/news/2015/02/150212-ocean-debris-plastic-garbage-patches-science/","2016-07-14T01:37:40.822Z","2016-07-14T01:37:40.822Z"
"cbcht6lsxx","financial","Do you invest more than 10% of your income in stocks?","Yes","No",0,0,0,"","","","2016-07-14T00:46:29.674Z","2016-07-14T00:46:29.674Z"
"cbtqr7rb6o","ethical","Do you enjoy having sex with a condom?","Yes","No",0,0,0,"","","","2016-07-14T01:37:50.367Z","2016-07-14T01:37:50.367Z"
"cd5ea3ouxa","socialandpolitical","Who do you think is better at remembering faces, men or women?","Men","Women",2,1,3,"","","","2016-07-14T00:46:44.634Z","2016-07-14T00:46:44.634Z"
"cf6l18wm1k","environmental","Florida is the most hurricane-prone state in the U.S.","TRUE","FALSE",0,0,0,"During the 20th century, 158 hurricanes of all categories hit the U.S. Most hurricanes hit Florida (57), with Texas coming in second with 26. Louisiana and North Carolina each had 25.","Hojem, Benjamin. 2010. Hurricanes: Weathering the Storm","http://facts.randomhistory.com/hurricane-facts.html","2016-07-14T00:46:16.328Z","2016-07-14T00:46:16.328Z"
"cgwgcx9itq","ethical","Would you date someone just because they had money?","Yes","No",0,0,0,"","","","2016-07-14T01:37:50.069Z","2016-07-14T01:37:50.069Z"
"cih8jlb8hr","ethical","Do you think you regularly lie or bend the truth during normal conversation?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 60% of people lie at least once during a 10-minute conversation.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-07-14T00:46:20.449Z","2016-07-14T00:46:20.449Z"
"clowsljlle","healthandsafety","Do you think you will get an STD at some point in your lifetime?","Yes","No",0,0,0,"More than half of all people will have an STD/STI at some point in their lifetime.","","","2016-07-14T00:46:34.286Z","2016-07-14T00:46:34.286Z"
"cncuk3db3t","recreational","Do you play video games?","Yes","No",0,0,0,"","","","2016-07-14T01:38:05.864Z","2016-07-14T01:38:05.864Z"
"cnjfrl19t5","financial","Do you think white women make more money than black women?","Yes","No",0,0,0,"","","","2016-07-14T00:46:29.387Z","2016-07-14T00:46:29.387Z"
"cnt1q0sjbk","financial","Do you think NHL players should make less money?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.568Z","2016-07-14T01:37:55.568Z"
"cobxk3t4j2","recreational","Would you play in a recreational sports league?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.418Z","2016-07-14T01:38:03.418Z"
"cotlsfhmw0","healthandsafety","When running, do you think it's better to land heal first or toe-first?","heel","toe",0,0,0,"According to a study in Medicine & Science in Sports & Exercise, rear-foot strikers use nearly 10% less energy than mid-foot and forefoot strikers do at the same speed.","","","2016-07-14T01:38:02.056Z","2016-07-14T01:38:02.056Z"
"cq3l8pv5j4","financial","Do women make more money than men?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.021Z","2016-07-14T01:37:55.021Z"
"cukpw7y0m3","ethical","Do you think flirting with your significant other's sibling is wrong?","Yes","No",0,0,0,"","","","2016-07-14T00:46:22.948Z","2016-07-14T00:46:22.948Z"
"cuph83xe61","socialandpolitical","Do you think Trump will get the USA into another war?","Yes","No",0,0,0,"","","","2016-07-14T00:46:49.258Z","2016-07-14T00:46:49.258Z"
"cuqla7bxt1","financial","Do you think politicians should be paid less?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.829Z","2016-07-14T01:37:55.829Z"
"cur2079mc1","healthandsafety","Do you think weather related fatalities in the U.S. occur more during the winter or during the summer?","Yes","No",0,0,0,"In 2013, there were a total of 70 weather related deaths in the winter and a total of 196 in the summer. The highest month was July with 107 deaths. The lowest was March, with 12.","","","2016-07-14T01:37:58.641Z","2016-07-14T01:37:58.641Z"
"cw0giu1bia","ethical","Do you think the largest concentration of evangelical Christians is in the U.S.?","Yes","No",0,0,0,"The largest concentration of evangelicals can be found in the U.S., with 26.8% of the U.S. population or 94.38 million, the latter being roughly one third of the world's Evangelicals. The next most populous is Brazil, with 26.3% or 51.33 million.","Wikipedia","https://en.wikipedia.org/wiki/Evangelicalism#Global_statistics","2016-07-14T00:46:21.434Z","2016-07-14T00:46:21.434Z"
"cxjcrwwnxe","environmental","Do you worry about the amount of plastic waste in the world?","Yes","No",0,0,0,"The amount of plastic waste has been increasing about 10% each year for the past 20 years.","Jakab, Cheryl. 2007. Global Issues: Clean Air and Water.","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.824Z","2016-07-14T01:37:41.824Z"
"d0c4fnvj93","environmental","Hurricane Katrina was the deadliest hurricane on record in U.S. history.","TRUE","FALSE",0,0,0,"The Galveston, Texas hurricane of 1900 was the deadliest hurricane in U.S. history, and the second costliest hurricane in U.S. history. An estimated 6,000 to 12,000 people lost their lives; the number most cited in official reports is 8,000.","Wikipedia","https://en.wikipedia.org/wiki/1900_Galveston_hurricane","2016-07-14T01:37:43.909Z","2016-07-14T01:37:43.909Z"
"d219km45ig","financial","Are there times when you are not sure where your next meal is coming from?","Yes","No",0,0,0,"In 2012, the USDA estimated that 14.5% (or 17.6 million) of US households were food insecure meaning that they had difficulty at some time during the year providing enough food for all their members due to a lack of resources.","","","2016-07-14T01:37:52.425Z","2016-07-14T01:37:52.425Z"
"d467sjty17","socialandpolitical","Do you think Clinton will get the USA into another war?","Yes","No",0,0,0,"","","","2016-07-14T01:38:12.184Z","2016-07-14T01:38:12.184Z"
"d4xlvp9908","environmental","Do you hunt birds?","Yes","No",0,0,0,"","","","2016-07-14T00:46:18.109Z","2016-07-14T00:46:18.109Z"
"d5covddyuf","socialandpolitical","Do you discuss social issues with your friends?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.157Z","2016-07-14T01:38:09.157Z"
"d73x3fja5a","recreational","Do you think football is safe?","Yes","No",0,0,0,"","","","2016-07-14T00:46:42.690Z","2016-07-14T00:46:42.690Z"
"d74oqyp0dg","socialandpolitical","Do you think political experience is the most important attribute for a presidential candidate?","Yes","No",2,0,2,"","","","2016-07-14T00:46:45.074Z","2016-07-14T00:46:45.074Z"
"d7l0ogiaik","financial","Do you have a long-term plan for savings and investments?","Yes","No",0,0,0,"According to Healthways.com, only 30% of Americans have a long-term plan for savings and investments.","Healthways.com","","2016-07-14T01:37:51.741Z","2016-07-14T01:37:51.741Z"
"d9agrp4dgw","financial","Do you think NBA players should make more money?","Yes","No",0,0,0,"","","","2016-07-14T00:46:28.602Z","2016-07-14T00:46:28.602Z"
"dauec973ni","environmental","Do you think national security is more important than the environment?","Yes","No",0,0,0,"The worldäó»s largest polluter is the U.S. Department of Defense, producing more hazardous waste than the five largest U.S. chemical companies combined.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:42.119Z","2016-07-14T01:37:42.119Z"
"dccja7nay6","financial","Do you think white men make more money than black men?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.028Z","2016-07-14T01:37:56.028Z"
"dcr9qjrn8b","ethical","Should governments be allowed to torture confirmed terrorists to obtain information about terror plots and/or terror networks?","Yes","No",0,0,0,"A BBC poll showed that 29% of the population in Britain think that governments should be allowed to use some degree of torture in certain cases.","BBC","http://www.bbc.co.uk/ethics/torture/ethics/tickingbomb_1.shtml","2016-07-14T01:37:49.163Z","2016-07-14T01:37:49.163Z"
"dd4rallt43","environmental","Are you scared about dying in a typhoon?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.129Z","2016-07-14T01:37:45.129Z"
"ddjruwruph","socialandpolitical","Do you think competitive sport is good for society or bad for society?","Good","Bad",0,0,0,"","","","2016-07-14T00:46:46.414Z","2016-07-14T00:46:46.414Z"
"de6nn4lhnx","financial","Do you think MLB players should make less money?","Yes","No",0,0,0,"","","","2016-07-14T00:46:28.509Z","2016-07-14T00:46:28.509Z"
"detdehf6r3","financial","Do you spend more than 20% of your income paying off credit cards, loans, etc.?","Yes","No",0,0,0,"According to Healthways.com, 24% of take-home pay is spent on non-mortgage debt, such as credit cards.","Healthways.com","","2016-07-14T00:46:24.532Z","2016-07-14T00:46:24.532Z"
"df7bkghm3j","recreational","Would you ever have a pet rabbit?","Yes","No",0,1,1,"","","","2016-07-14T00:46:42.290Z","2016-07-14T00:46:42.290Z"
"dgbyn4hr4c","socialandpolitical","Do you think we need to be taxed?","Yes","No",0,0,0,"","","","2016-07-14T00:46:46.727Z","2016-07-14T00:46:46.727Z"
"di8ih8fvha","socialandpolitical","Are you currently involved with your own startup?","Yes","No",0,0,0,"","","","2016-07-14T01:38:07.468Z","2016-07-14T01:38:07.468Z"
"dlfrcgbj2c","ethical","Do you only date men that are shorter than you?","Yes","No",0,0,0,"","","","2016-07-14T00:46:23.906Z","2016-07-14T00:46:23.906Z"
"dmosjs6w4p","ethical","Do you think there is a generational divide between Americans who consider themselves Christians?","Yes","No",0,0,0,"In Pew Research surveys conducted this year, fully 85% of Americans ages 65 and older describe themselves as Christians, compared with just 59% among adults under 30.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T00:46:20.753Z","2016-07-14T00:46:20.753Z"
"dn2c5n7wd5","recreational","Would you ever have a pet snake?","Yes","No",0,0,0,"","","","2016-07-14T00:46:42.150Z","2016-07-14T00:46:42.150Z"
"dovetkomx9","financial","Do baggage fees impact the way you travel?","Yes","No",0,0,0,"Domestic Airlines cashed in about $2.5 Billion last year on baggage fees alone.","","","2016-07-14T00:46:24.885Z","2016-07-14T00:46:24.885Z"
"ds2reglrgt","environmental","Do you feed wild animals?","Yes","No",0,0,0,"","","","2016-07-14T00:46:17.118Z","2016-07-14T00:46:17.118Z"
"dubnwklc22","socialandpolitical","Do you think Donald Trump would make a good leader of the USA?","Yes","No",0,0,0,"","","","2016-07-14T00:46:47.324Z","2016-07-14T00:46:47.324Z"
"dvyxm7acy0","ethical","Is lying to protect somone okay?","Yes","No",0,0,0,"","","","2016-07-14T01:37:49.928Z","2016-07-14T01:37:49.928Z"
"dwffmqc5yp","environmental","Do you know how large your carbon footprint is?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.737Z","2016-07-14T01:37:45.737Z"
"dwfojfp39c","ethical","Most men lie at least five times a day.","TRUE","FALSE",0,0,0,"According to the Statistic Brain Research Institute, men tell on average six lies per day to their partner, boss, or colleagues.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-07-14T00:46:20.505Z","2016-07-14T00:46:20.505Z"
"dyq1tuiyye","healthandsafety","Would you go skydiving if someone of the opposite sex dared you?","Yes","No",0,0,0,"","","","2016-07-14T00:46:37.358Z","2016-07-14T00:46:37.358Z"
"dyurasuk4t","ethical","Do you think most countries in the world support the death penalty?","Yes","No",0,0,0,"Over two-thirds of the countries in the world (141) have now abolished the death penalty in law or practice.  In 2010 the overwhelming majority of all known executions took place in five countries- China. Iran, North Korea. Yemen and the United States.","Amnesty","http://www.amnestyusa.org/pdfs/DeathPenaltyFactsMay2012.pdf","2016-07-14T01:37:49.390Z","2016-07-14T01:37:49.390Z"
